"","x","y","SVM.Aspatial","SVM.SDO"
"411",846340.144,-4109360.115,1.78432900157764,1.65692228500498
"412",856340.144,-4109360.115,1.77468531224574,1.67649288859384
"413",866340.144,-4109360.115,1.7994453704362,1.69358102609172
"414",876340.144,-4109360.115,1.88343426686665,1.70356219015119
"415",886340.144,-4109360.115,1.39755985910118,1.71164004797001
"416",896340.144,-4109360.115,1.0178185222764,1.71982188544692
"417",906340.144,-4109360.115,1.15413298966375,1.72238858293664
"418",916340.144,-4109360.115,1.32578174838162,1.72134868558401
"419",926340.144,-4109360.115,1.1584580817129,1.70458809160375
"420",936340.144,-4109360.115,1.12003801723557,1.68570295882245
"421",946340.144,-4109360.115,1.63703493043847,1.65706333943835
"422",956340.144,-4109360.115,1.71656517719749,1.65555831719029
"423",966340.144,-4109360.115,1.87400378245727,1.64257609635071
"424",976340.144,-4109360.115,1.76434439738376,1.63150329379011
"425",986340.144,-4109360.115,1.95656000818602,1.62098115478727
"426",996340.144,-4109360.115,1.85977857842331,1.60769687148124
"427",1006340.144,-4109360.115,1.89400307891623,1.6163741866935
"428",1016340.144,-4109360.115,1.7078719216667,1.59669159983646
"429",1026340.144,-4109360.115,1.68579333988031,1.55243737777404
"430",1036340.144,-4109360.115,1.20492583970343,1.51259255711414
"431",1046340.144,-4109360.115,1.46910750066886,1.47558597552388
"432",1056340.144,-4109360.115,1.57118999696827,1.46125949111725
"433",1066340.144,-4109360.115,1.58707254198204,1.44172678045184
"434",1116340.144,-4109360.115,1.74836248430558,1.5041342040501
"435",1266340.144,-4109360.115,0.92165549569594,1.82377817711716
"436",1276340.144,-4109360.115,0.911242667902338,1.84395336777755
"437",696340.144,-4099360.115,0.742459397487319,1.27613520498876
"438",706340.144,-4099360.115,0.845521115128939,1.30194737150415
"439",716340.144,-4099360.115,1.06563675487415,1.3321333183587
